state,district,year,iso_week,tmax_mean,tmin_mean,precip_sum,rain_days,dry_days,wind_max_mean,wind_calm_days,et0_sum,n_days
Haryana,Rohtak,2017,42,35.0,19.557142857142857,0.0,0,7,12.485714285714286,2,32.160000000000004,7
Haryana,Rohtak,2017,43,32.15714285714286,17.814285714285713,0.1,0,7,11.62857142857143,1,28.41,7
Haryana,Rohtak,2017,44,30.085714285714285,17.885714285714283,0.0,0,7,9.342857142857143,6,23.49,7
Haryana,Rohtak,2017,45,28.67142857142857,15.785714285714286,0.0,0,7,9.471428571428572,5,21.27,7
Haryana,Rohtak,2017,46,25.599999999999998,15.457142857142857,2.3,1,4,13.171428571428573,1,19.75,7
Haryana,Rohtak,2017,47,24.47142857142857,10.314285714285715,0.0,0,7,13.228571428571428,0,22.66,7
Haryana,Rohtak,2017,48,25.725,9.825,0.0,0,4,11.325,1,11.34,4
Haryana,Rohtak,2018,35,31.15,25.8,27.8,2,0,10.100000000000001,1,5.720000000000001,2
Haryana,Rohtak,2018,36,31.24285714285714,25.357142857142858,30.9,5,1,13.657142857142857,1,23.77,7
Haryana,Rohtak,2018,37,32.871428571428574,25.02857142857143,3.1999999999999997,1,4,14.1,1,32.79,7
Haryana,Rohtak,2018,38,32.08571428571428,23.157142857142855,94.39999999999999,3,4,17.485714285714288,0,28.28,7
Haryana,Rohtak,2018,39,30.571428571428573,22.114285714285717,53.7,1,4,12.614285714285714,3,25.19,7
Haryana,Rohtak,2018,40,32.57142857142857,20.400000000000002,1.1,1,6,10.928571428571429,3,29.54,7
Haryana,Rohtak,2018,41,30.87142857142857,19.285714285714285,2.0,1,5,13.685714285714285,2,28.32,7
Haryana,Rohtak,2018,42,31.52857142857143,17.871428571428574,0.3,0,6,10.642857142857142,3,26.96,7
Haryana,Rohtak,2018,43,30.3,15.957142857142857,0.0,0,7,11.414285714285715,0,27.09,7
Haryana,Rohtak,2018,44,29.214285714285715,16.6,0.5,0,5,12.328571428571427,3,23.73,7
Haryana,Rohtak,2018,45,26.885714285714283,13.614285714285714,0.0,0,7,10.657142857142857,4,23.13,7
Haryana,Rohtak,2018,46,26.82857142857143,14.542857142857143,8.6,2,5,14.057142857142855,1,20.43,7
Haryana,Rohtak,2018,47,26.657142857142855,13.242857142857144,0.0,0,7,13.671428571428573,1,21.64,7
Haryana,Rohtak,2018,48,25.860000000000003,12.24,0.0,0,5,10.86,2,12.98,5
Haryana,Sirsa,2012,35,33.4,26.45,3.2,1,0,11.399999999999999,0,8.04,2
Haryana,Sirsa,2012,36,31.099999999999998,25.657142857142855,40.8,6,0,19.771428571428572,0,25.28,7
Haryana,Sirsa,2012,37,32.72857142857143,25.557142857142857,36.2,5,0,10.4,4,25.33,7
Haryana,Sirsa,2012,38,32.214285714285715,22.585714285714285,2.3000000000000003,1,4,9.342857142857143,6,30.35,7
Haryana,Sirsa,2012,39,33.58571428571428,21.114285714285717,0.0,0,7,10.471428571428572,2,34.26,7
Haryana,Sirsa,2012,40,35.27142857142857,20.0,0.0,0,7,9.87142857142857,5,35.58,7
Haryana,Sirsa,2012,41,34.32857142857143,19.17142857142857,1.5,1,6,11.085714285714285,3,35.620000000000005,7
Haryana,Sirsa,2012,42,31.557142857142857,18.785714285714285,1.2000000000000002,0,5,10.485714285714286,6,28.990000000000002,7
Haryana,Sirsa,2012,43,29.014285714285712,15.857142857142858,2.0,1,6,10.214285714285714,5,26.85,7
Haryana,Sirsa,2012,44,30.042857142857144,16.95714285714286,0.0,0,7,7.971428571428571,7,25.47,7
Haryana,Sirsa,2012,45,29.17142857142857,15.657142857142857,0.0,0,7,9.642857142857142,6,25.35,7
Haryana,Sirsa,2012,46,27.12857142857143,14.1,0.0,0,7,8.742857142857144,7,21.94,7
Haryana,Sirsa,2012,47,25.900000000000002,12.285714285714286,0.0,0,7,10.771428571428572,4,22.77,7
Haryana,Sirsa,2012,48,24.419999999999998,11.42,0.0,0,5,11.74,2,15.64,5
Haryana,Sirsa,2013,35,35.9,26.9,0.0,0,1,12.7,0,5.55,1
Haryana,Sirsa,2013,36,36.01428571428572,26.900000000000002,0.0,0,7,17.285714285714285,0,43.18,7
Haryana,Sirsa,2013,37,37.042857142857144,26.5,2.3,1,5,12.857142857142858,0,38.32,7
Haryana,Sirsa,2013,38,35.385714285714286,24.5,7.6,2,3,15.485714285714286,1,35.77,7
Haryana,Sirsa,2013,39,33.84285714285714,25.87142857142857,14.8,6,0,10.614285714285714,4,28.87,7
Haryana,Sirsa,2013,40,32.614285714285714,24.0,6.8,2,5,11.057142857142859,1,28.22,7
Haryana,Sirsa,2013,41,32.7,24.728571428571428,14.2,4,3,11.414285714285715,3,26.67,7
Haryana,Sirsa,2013,42,33.642857142857146,21.12857142857143,0.1,0,7,9.342857142857143,5,30.72,7
Haryana,Sirsa,2013,43,32.08571428571428,19.042857142857144,0.0,0,7,9.828571428571427,3,30.119999999999997,7
Haryana,Sirsa,2013,44,30.400000000000002,17.285714285714285,0.0,0,7,10.014285714285714,4,28.96,7
Haryana,Sirsa,2013,45,26.0,14.742857142857144,8.7,1,5,10.928571428571429,2,22.99,7
Haryana,Sirsa,2013,46,25.685714285714287,11.471428571428572,0.0,0,7,11.585714285714285,0,24.87,7
Haryana,Sirsa,2013,47,27.057142857142857,11.542857142857143,0.0,0,7,11.071428571428571,3,23.37,7
Haryana,Sirsa,2013,48,27.666666666666668,13.616666666666667,0.0,0,6,12.733333333333334,2,19.95,6
Haryana,Sirsa,2014,36,30.614285714285717,25.400000000000002,81.0,5,0,20.657142857142855,1,20.67,7
Haryana,Sirsa,2014,37,32.614285714285714,25.185714285714287,11.9,3,1,8.571428571428571,5,28.83,7
Haryana,Sirsa,2014,38,34.24285714285714,24.071428571428573,0.3,0,6,12.185714285714285,2,34.68,7
Haryana,Sirsa,2014,39,34.528571428571425,23.485714285714288,0.0,0,7,16.157142857142855,0,39.57,7
Haryana,Sirsa,2014,40,35.94285714285714,23.74285714285714,0.6,0,6,11.242857142857144,3,36.8,7
Haryana,Sirsa,2014,41,34.642857142857146,22.400000000000002,0.5,0,6,10.085714285714285,4,34.35,7
Haryana,Sirsa,2014,42,30.11428571428571,18.3,2.0,1,6,10.957142857142857,4,30.16,7
Haryana,Sirsa,2014,43,32.2,20.057142857142857,1.8,1,5,9.542857142857143,4,28.919999999999998,7
Haryana,Sirsa,2014,44,30.7,17.95714285714286,0.2,0,6,11.328571428571427,2,28.52,7
Haryana,Sirsa,2014,45,30.02857142857143,18.071428571428573,0.30000000000000004,0,6,12.700000000000001,1,27.61,7
Haryana,Sirsa,2014,46,27.385714285714283,12.485714285714286,0.0,0,7,10.771428571428572,3,27.16,7
Haryana,Sirsa,2014,47,26.842857142857145,12.457142857142857,0.0,0,7,10.242857142857144,3,23.81,7
Haryana,Sirsa,2014,48,27.2,12.6,0.0,0,7,10.185714285714285,2,22.66,7
Haryana,Sirsa,2015,36,37.333333333333336,25.883333333333336,0.0,0,6,16.516666666666666,0,40.64,6
Haryana,Sirsa,2015,37,38.642857142857146,25.514285714285712,0.0,0,7,13.771428571428572,0,45.23,7
Haryana,Sirsa,2015,38,36.44285714285714,26.5,14.0,2,4,14.62857142857143,1,36.660000000000004,7
Haryana,Sirsa,2015,39,32.27142857142857,23.685714285714287,27.5,2,1,15.328571428571427,0,29.490000000000002,7
Haryana,Sirsa,2015,40,35.9,21.542857142857144,0.0,0,7,11.642857142857142,3,37.78,7
Haryana,Sirsa,2015,41,37.542857142857144,22.657142857142855,0.1,0,7,16.714285714285715,0,41.28,7
Haryana,Sirsa,2015,42,35.94285714285714,23.428571428571427,1.1,0,5,11.642857142857142,3,33.81,7
Haryana,Sirsa,2015,43,33.9,20.24285714285714,0.7,0,6,13.714285714285714,1,33.379999999999995,7
Haryana,Sirsa,2015,44,29.599999999999998,17.02857142857143,1.0,0,5,11.12857142857143,4,27.47,7
Haryana,Sirsa,2015,45,29.400000000000002,17.742857142857144,0.7,0,6,10.685714285714285,3,24.46,7
Haryana,Sirsa,2015,46,28.75714285714286,16.942857142857143,1.3,0,5,10.771428571428572,2,24.21,7
Haryana,Sirsa,2015,47,28.071428571428573,12.87142857142857,0.0,0,7,10.928571428571429,3,26.39,7
Haryana,Sirsa,2015,48,26.642857142857142,13.242857142857144,0.3,0,6,12.142857142857142,1,22.65,7
Haryana,Sirsa,2015,49,25.8,14.0,0.0,0,1,8.7,1,2.6,1
Haryana,Sirsa,2016,35,33.55,25.5,1.1,0,2,13.65,1,19.37,4
Haryana,Sirsa,2016,36,35.74285714285714,25.885714285714283,0.0,0,7,15.571428571428571,0,41.9,7
Haryana,Sirsa,2016,37,37.457142857142856,26.37142857142857,0.0,0,7,11.885714285714286,2,39.87,7
Haryana,Sirsa,2016,38,37.18571428571429,26.942857142857143,6.9,3,4,12.485714285714286,2,37.9,7
Haryana,Sirsa,2016,39,36.98571428571428,26.614285714285717,0.30000000000000004,0,6,9.942857142857141,3,35.64,7
Haryana,Sirsa,2016,40,35.51428571428571,25.5,9.5,1,3,10.900000000000002,3,30.78,7
Haryana,Sirsa,2016,41,36.0,20.599999999999998,0.0,0,7,10.757142857142856,4,38.71,7
Haryana,Sirsa,2016,42,35.142857142857146,19.97142857142857,0.0,0,7,14.242857142857144,0,38.25,7
Haryana,Sirsa,2016,43,33.72857142857143,18.271428571428572,0.0,0,7,11.928571428571429,2,33.74,7
Haryana,Sirsa,2016,44,31.3,17.214285714285715,0.0,0,7,9.9,4,27.39,7
Haryana,Sirsa,2016,45,30.400000000000002,15.842857142857143,0.0,0,7,12.071428571428571,2,28.4,7
Haryana,Sirsa,2016,46,28.285714285714285,13.642857142857142,0.0,0,7,10.442857142857141,3,25.1,7
Haryana,Sirsa,2016,47,28.985714285714288,14.357142857142858,0.0,0,7,12.771428571428572,3,26.74,7
Haryana,Sirsa,2016,48,28.933333333333334,13.866666666666667,0.0,0,3,11.233333333333334,1,11.13,3
Haryana,Sirsa,2017,35,30.333333333333332,25.266666666666666,74.60000000000001,2,0,13.6,1,8.780000000000001,3
Haryana,Sirsa,2017,36,33.528571428571425,25.728571428571428,5.6,2,3,10.485714285714286,4,30.34,7
Haryana,Sirsa,2017,37,35.25714285714286,25.485714285714288,0.4,0,6,10.728571428571428,2,33.51,7
Haryana,Sirsa,2017,38,35.75714285714286,24.085714285714285,0.0,0,7,11.471428571428572,2,36.15,7
Haryana,Sirsa,2017,39,36.471428571428575,23.52857142857143,0.0,0,7,11.414285714285715,0,36.37,7
Haryana,Sirsa,2017,40,36.31428571428571,22.928571428571427,0.0,0,7,11.87142857142857,3,36.62,7
Haryana,Sirsa,2017,41,35.41428571428572,22.485714285714288,0.2,0,6,9.785714285714286,5,31.79,7
Haryana,Sirsa,2017,42,34.15714285714286,20.385714285714283,0.0,0,7,10.528571428571428,2,30.21,7
Haryana,Sirsa,2017,43,32.1,18.942857142857143,0.0,0,7,11.985714285714286,2,29.310000000000002,7
Haryana,Sirsa,2017,44,29.900000000000002,17.985714285714288,0.0,0,7,9.971428571428572,3,22.71,7
Haryana,Sirsa,2017,45,27.67142857142857,15.842857142857143,0.0,0,7,8.72857142857143,7,18.52,7
Haryana,Sirsa,2017,46,24.25714285714286,14.3,2.0,1,5,12.442857142857145,1,17.95,7
Haryana,Sirsa,2017,47,24.085714285714285,10.014285714285714,0.0,0,7,11.814285714285715,0,20.17,7
Haryana,Sirsa,2017,48,25.225,10.075,0.0,0,4,9.375,3,10.54,4
Haryana,Sirsa,2018,35,36.05,29.0,0.0,0,2,13.15,0,9.96,2
Haryana,Sirsa,2018,36,35.642857142857146,27.514285714285712,8.1,1,3,12.957142857142857,1,31.96,7
Haryana,Sirsa,2018,37,36.27142857142857,26.571428571428573,0.30000000000000004,0,6,14.657142857142858,0,39.129999999999995,7
Haryana,Sirsa,2018,38,34.92857142857143,24.785714285714285,23.7,2,5,16.385714285714286,0,33.78,7
Haryana,Sirsa,2018,39,32.81428571428571,22.514285714285712,0.8,0,6,11.571428571428571,3,28.66,7
Haryana,Sirsa,2018,40,35.2,21.87142857142857,0.0,0,7,12.114285714285714,1,32.39,7
Haryana,Sirsa,2018,41,33.24285714285715,20.62857142857143,0.4,0,6,15.385714285714286,0,32.339999999999996,7
Haryana,Sirsa,2018,42,33.528571428571425,19.599999999999998,0.0,0,7,13.271428571428572,0,34.1,7
Haryana,Sirsa,2018,43,32.15714285714286,17.97142857142857,0.0,0,7,11.957142857142857,1,31.21,7
Haryana,Sirsa,2018,44,30.82857142857143,18.642857142857142,0.0,0,7,11.799999999999999,1,26.09,7
Haryana,Sirsa,2018,45,28.314285714285713,13.814285714285715,0.0,0,7,10.928571428571429,3,25.46,7
Haryana,Sirsa,2018,46,27.771428571428572,14.885714285714286,0.9,0,5,13.457142857142857,0,21.28,7
Haryana,Sirsa,2018,47,27.67142857142857,13.914285714285715,0.0,0,7,12.9,0,21.78,7
Haryana,Sirsa,2018,48,26.939999999999998,13.440000000000001,0.0,0,5,10.64,3,13.16,5
Haryana,Sonipat,2012,35,31.950000000000003,25.1,9.9,2,0,9.649999999999999,1,7.49,2
Haryana,Sonipat,2012,36,30.485714285714284,25.342857142857145,24.0,4,1,19.885714285714283,1,24.69,7
Haryana,Sonipat,2012,37,31.7,25.185714285714287,33.2,5,0,10.328571428571427,4,22.9,7
Haryana,Sonipat,2012,38,30.642857142857142,22.5,19.6,3,4,11.685714285714285,2,27.6,7
Haryana,Sonipat,2012,39,31.571428571428573,20.228571428571428,0.0,0,7,12.971428571428572,1,32.16,7
Haryana,Sonipat,2012,40,32.41428571428571,19.271428571428572,0.0,0,7,12.257142857142856,1,31.99,7
Haryana,Sonipat,2012,41,31.428571428571427,17.7,0.5,0,6,11.299999999999999,2,31.06,7
Haryana,Sonipat,2012,42,30.2,17.285714285714285,1.9,1,5,10.957142857142857,4,27.619999999999997,7
Haryana,Sonipat,2012,43,27.614285714285717,14.657142857142857,3.0,1,6,11.157142857142857,3,26.34,7
Haryana,Sonipat,2012,44,28.12857142857143,15.028571428571428,0.0,0,7,9.557142857142859,4,24.95,7
Haryana,Sonipat,2012,45,27.414285714285715,14.571428571428571,0.0,0,7,9.528571428571428,4,23.33,7
Haryana,Sonipat,2012,46,26.12857142857143,13.214285714285714,0.0,0,7,10.457142857142857,4,22.1,7
Haryana,Sonipat,2012,47,25.042857142857144,11.042857142857143,0.0,0,7,11.328571428571427,3,22.169999999999998,7
Haryana,Sonipat,2012,48,23.759999999999998,10.3,1.3,1,4,11.440000000000001,1,14.899999999999999,5
Haryana,Sonipat,2013,35,32.8,25.5,0.5,0,0,14.8,0,4.4,1
Haryana,Sonipat,2013,36,33.1,25.085714285714285,0.7,0,5,15.928571428571429,1,35.6,7
Haryana,Sonipat,2013,37,33.34285714285714,24.485714285714288,2.3,1,3,9.442857142857141,5,31.9,7
Haryana,Sonipat,2013,38,32.214285714285715,23.114285714285717,39.099999999999994,4,3,13.585714285714287,1,28.28,7
Haryana,Sonipat,2013,39,31.614285714285717,24.599999999999998,39.9,7,0,10.185714285714285,2,25.05,7
Haryana,Sonipat,2013,40,29.97142857142857,22.82857142857143,19.5,2,3,13.12857142857143,1,23.259999999999998,7
Haryana,Sonipat,2013,41,29.657142857142855,22.914285714285715,7.499999999999999,2,2,10.442857142857141,4,21.59,7
Haryana,Sonipat,2013,42,30.771428571428572,19.785714285714285,1.1,1,6,9.685714285714285,5,27.27,7
Haryana,Sonipat,2013,43,29.485714285714288,17.52857142857143,0.0,0,7,9.171428571428573,6,26.0,7
Haryana,Sonipat,2013,44,28.900000000000002,16.5,0.0,0,7,12.657142857142857,1,27.36,7
Haryana,Sonipat,2013,45,25.485714285714288,13.671428571428573,3.8000000000000003,1,5,10.528571428571428,4,22.04,7
Haryana,Sonipat,2013,46,24.985714285714288,10.942857142857141,0.0,0,7,10.642857142857142,3,23.66,7
Haryana,Sonipat,2013,47,25.8,11.257142857142856,0.0,0,7,11.785714285714286,1,22.97,7
Haryana,Sonipat,2013,48,26.733333333333334,13.1,0.0,0,6,15.866666666666667,1,22.3,6
Haryana,Sonipat,2014,36,31.071428571428573,25.042857142857144,69.1,6,0,19.771428571428572,2,25.36,7
Haryana,Sonipat,2014,37,31.571428571428573,24.599999999999998,20.8,4,0,10.728571428571428,2,26.29,7
Haryana,Sonipat,2014,38,33.457142857142856,23.914285714285715,0.5,0,5,12.357142857142858,1,32.75,7
Haryana,Sonipat,2014,39,35.042857142857144,24.014285714285712,0.0,0,7,17.514285714285712,0,41.77,7
Haryana,Sonipat,2014,40,35.58571428571428,24.214285714285715,0.0,0,7,12.0,1,33.28,7
Haryana,Sonipat,2014,41,34.5,22.52857142857143,0.2,0,6,11.714285714285714,2,35.35,7
Haryana,Sonipat,2014,42,29.928571428571427,17.742857142857144,2.0,1,5,11.714285714285714,2,28.72,7
Haryana,Sonipat,2014,43,31.37142857142857,19.214285714285715,2.0999999999999996,1,5,10.6,5,27.96,7
Haryana,Sonipat,2014,44,30.157142857142855,17.742857142857144,0.2,0,6,11.342857142857143,3,28.6,7
Haryana,Sonipat,2014,45,30.485714285714288,17.928571428571427,0.0,0,7,14.400000000000002,0,29.91,7
Haryana,Sonipat,2014,46,27.400000000000002,12.985714285714286,0.0,0,7,13.542857142857143,0,29.52,7
Haryana,Sonipat,2014,47,26.814285714285713,11.200000000000001,0.0,0,7,11.814285714285715,0,25.55,7
Haryana,Sonipat,2014,48,26.885714285714283,12.657142857142857,0.0,0,7,12.0,3,23.23,7
Haryana,Sonipat,2015,36,34.050000000000004,23.883333333333336,0.0,0,6,17.400000000000002,0,33.04,6
Haryana,Sonipat,2015,37,34.92857142857143,22.657142857142855,0.0,0,7,14.614285714285714,2,38.44,7
Haryana,Sonipat,2015,38,34.042857142857144,24.599999999999998,27.6,2,4,10.857142857142858,2,30.05,7
Haryana,Sonipat,2015,39,31.614285714285717,23.271428571428572,10.7,2,3,14.957142857142857,1,28.869999999999997,7
Haryana,Sonipat,2015,40,34.1,19.67142857142857,0.0,0,7,12.428571428571429,2,36.46,7
Haryana,Sonipat,2015,41,35.6,21.042857142857144,0.0,0,7,14.0,0,36.0,7
Haryana,Sonipat,2015,42,33.1,21.657142857142855,6.8999999999999995,1,6,12.0,2,28.93,7
Haryana,Sonipat,2015,43,32.528571428571425,19.400000000000002,1.1,1,6,11.957142857142857,2,32.19,7
Haryana,Sonipat,2015,44,29.042857142857144,16.857142857142858,2.0,1,4,9.685714285714285,4,24.9,7
Haryana,Sonipat,2015,45,28.400000000000002,17.571428571428573,0.7,0,6,9.9,5,21.68,7
Haryana,Sonipat,2015,46,29.2,17.085714285714285,0.7,0,6,12.242857142857144,3,26.5,7
Haryana,Sonipat,2015,47,27.414285714285715,13.085714285714285,0.4,0,6,10.728571428571428,4,24.919999999999998,7
Haryana,Sonipat,2015,48,26.085714285714285,13.328571428571431,0.6000000000000001,0,5,11.971428571428572,4,21.04,7
Haryana,Sonipat,2015,49,26.3,15.6,0.0,0,1,8.7,1,2.61,1
Haryana,Sonipat,2016,35,31.45,24.725,9.5,2,1,15.55,1,16.7,4
Haryana,Sonipat,2016,36,32.57142857142857,25.085714285714285,0.0,0,7,16.8,0,36.53,7
Haryana,Sonipat,2016,37,33.1,24.214285714285715,0.0,0,7,10.4,4,32.49,7
Haryana,Sonipat,2016,38,32.57142857142857,24.342857142857145,2.5,1,4,11.314285714285715,4,28.55,7
Haryana,Sonipat,2016,39,33.214285714285715,24.557142857142857,1.2,0,4,9.485714285714286,5,28.349999999999998,7
Haryana,Sonipat,2016,40,32.92857142857143,23.75714285714286,8.8,2,4,10.285714285714286,4,26.97,7
Haryana,Sonipat,2016,41,33.48571428571429,18.557142857142857,0.0,0,7,12.0,1,35.36,7
Haryana,Sonipat,2016,42,33.24285714285714,17.685714285714287,0.0,0,7,12.885714285714286,1,34.0,7
Haryana,Sonipat,2016,43,31.685714285714287,17.142857142857142,0.0,0,7,11.885714285714286,2,30.86,7
Haryana,Sonipat,2016,44,29.514285714285712,15.62857142857143,0.0,0,7,9.042857142857143,6,24.91,7
Haryana,Sonipat,2016,45,29.071428571428573,15.057142857142859,0.0,0,7,12.328571428571427,3,26.830000000000002,7
Haryana,Sonipat,2016,46,27.32857142857143,14.12857142857143,0.0,0,7,11.471428571428572,4,24.54,7
Haryana,Sonipat,2016,47,28.8,14.285714285714286,0.0,0,7,16.585714285714285,0,30.28,7
Haryana,Sonipat,2016,48,26.8,13.233333333333334,0.0,0,3,11.366666666666667,2,10.36,3
Haryana,Sonipat,2017,35,29.566666666666666,24.3,14.9,3,0,14.533333333333331,1,8.6,3
Haryana,Sonipat,2017,36,32.32857142857143,24.442857142857143,9.9,4,2,11.557142857142859,1,30.29,7
Haryana,Sonipat,2017,37,32.957142857142856,24.7,0.0,0,7,12.37142857142857,0,29.37,7
Haryana,Sonipat,2017,38,31.08571428571429,22.87142857142857,135.2,2,5,14.514285714285716,2,25.3,7
Haryana,Sonipat,2017,39,33.27142857142857,22.24285714285714,0.0,0,7,11.428571428571429,1,30.89,7
Haryana,Sonipat,2017,40,33.0,20.514285714285712,0.0,0,7,10.728571428571428,1,30.71,7
Haryana,Sonipat,2017,41,32.74285714285714,20.52857142857143,0.0,0,7,9.614285714285714,3,28.78,7
Haryana,Sonipat,2017,42,32.357142857142854,18.242857142857144,0.0,0,7,11.5,3,28.43,7
Haryana,Sonipat,2017,43,30.25714285714286,16.442857142857143,0.0,0,7,10.328571428571427,5,26.12,7
Haryana,Sonipat,2017,44,28.542857142857144,17.014285714285716,0.0,0,7,8.5,7,21.68,7
Haryana,Sonipat,2017,45,27.657142857142855,14.728571428571428,0.0,0,7,9.528571428571428,6,20.3,7
Haryana,Sonipat,2017,46,25.157142857142855,15.142857142857142,1.2,0,6,12.728571428571428,2,18.94,7
Haryana,Sonipat,2017,47,23.714285714285715,10.142857142857142,0.0,0,7,13.385714285714286,0,21.47,7
Haryana,Sonipat,2017,48,24.7,10.175,0.0,0,4,11.725,0,10.75,4
Haryana,Sonipat,2018,35,30.6,25.35,27.7,2,0,10.0,1,5.24,2
Haryana,Sonipat,2018,36,30.771428571428572,24.97142857142857,28.900000000000002,6,1,13.828571428571427,2,22.7,7
Haryana,Sonipat,2018,37,32.08571428571428,24.585714285714285,2.9000000000000004,1,4,13.485714285714286,2,30.99,7
Haryana,Sonipat,2018,38,31.214285714285715,22.47142857142857,98.30000000000001,3,4,17.485714285714288,1,27.09,7
Haryana,Sonipat,2018,39,30.157142857142855,22.228571428571428,31.5,2,4,12.285714285714286,3,24.28,7
Haryana,Sonipat,2018,40,32.07142857142857,20.099999999999998,0.0,0,7,10.657142857142857,2,29.39,7
Haryana,Sonipat,2018,41,30.099999999999998,18.8,2.2,1,5,14.171428571428573,2,27.03,7
Haryana,Sonipat,2018,42,30.457142857142856,17.657142857142855,0.1,0,7,10.700000000000001,2,26.04,7
Haryana,Sonipat,2018,43,29.37142857142857,15.071428571428571,0.0,0,7,12.042857142857143,1,25.59,7
Haryana,Sonipat,2018,44,28.114285714285717,16.45714285714286,0.0,0,7,13.157142857142857,3,22.41,7
Haryana,Sonipat,2018,45,26.157142857142855,13.157142857142857,0.0,0,7,10.87142857142857,4,22.28,7
Haryana,Sonipat,2018,46,26.185714285714287,14.085714285714285,3.2,1,5,14.299999999999999,1,19.9,7
Haryana,Sonipat,2018,47,25.900000000000002,12.942857142857141,0.0,0,7,13.957142857142857,1,20.93,7
Haryana,Sonipat,2018,48,25.259999999999998,11.959999999999999,0.0,0,5,11.1,2,12.4,5
Haryana,Yamunanagar,2012,35,31.55,24.7,12.9,2,0,9.15,2,6.71,2
Haryana,Yamunanagar,2012,36,30.7,24.52857142857143,41.4,5,0,12.928571428571429,2,24.55,7
Haryana,Yamunanagar,2012,37,30.7,24.599999999999998,32.4,7,0,10.328571428571427,3,20.38,7
Haryana,Yamunanagar,2012,38,29.914285714285715,22.014285714285712,32.4,3,4,13.485714285714286,2,26.5,7
Haryana,Yamunanagar,2012,39,30.87142857142857,20.285714285714285,0.0,0,7,13.057142857142859,1,30.48,7
Haryana,Yamunanagar,2012,40,31.47142857142857,19.857142857142858,0.0,0,7,12.9,2,31.52,7
Haryana,Yamunanagar,2012,41,30.042857142857144,17.057142857142857,0.0,0,7,9.528571428571428,5,28.57,7
Haryana,Yamunanagar,2012,42,28.74285714285714,16.228571428571428,2.1999999999999997,1,5,11.071428571428571,4,25.65,7
Haryana,Yamunanagar,2012,43,26.885714285714283,14.742857142857144,0.0,0,7,10.200000000000001,4,25.33,7
Haryana,Yamunanagar,2012,44,27.414285714285715,14.785714285714286,0.0,0,7,7.771428571428571,7,22.75,7
Haryana,Yamunanagar,2012,45,26.185714285714287,13.171428571428573,0.0,0,7,10.785714285714286,3,22.15,7
Haryana,Yamunanagar,2012,46,25.25714285714286,11.757142857142856,0.0,0,7,9.028571428571428,5,20.259999999999998,7
Haryana,Yamunanagar,2012,47,24.2,9.828571428571427,0.0,0,7,10.6,4,19.88,7
Haryana,Yamunanagar,2012,48,23.14,8.58,6.7,1,4,13.0,0,13.84,5
Haryana,Yamunanagar,2013,35,32.0,23.6,0.0,0,1,16.7,0,4.41,1
Haryana,Yamunanagar,2013,36,31.157142857142855,23.17142857142857,22.900000000000002,4,1,14.671428571428573,1,29.11,7
Haryana,Yamunanagar,2013,37,31.214285714285715,22.8,7.3,3,2,10.071428571428571,2,28.7,7
Haryana,Yamunanagar,2013,38,31.085714285714285,21.842857142857145,12.2,3,4,11.314285714285715,2,27.919999999999998,7
Haryana,Yamunanagar,2013,39,30.985714285714288,23.614285714285717,21.5,5,0,8.5,6,24.65,7
Haryana,Yamunanagar,2013,40,29.814285714285713,21.957142857142856,27.2,3,1,9.128571428571428,5,23.65,7
Haryana,Yamunanagar,2013,41,28.900000000000002,22.714285714285715,19.7,5,0,10.414285714285713,4,16.93,7
Haryana,Yamunanagar,2013,42,29.67142857142857,18.071428571428573,0.0,0,7,10.042857142857143,3,26.43,7
Haryana,Yamunanagar,2013,43,28.37142857142857,16.17142857142857,0.0,0,7,8.62857142857143,6,24.29,7
Haryana,Yamunanagar,2013,44,27.571428571428573,13.828571428571427,0.7,0,5,11.785714285714286,3,24.98,7
Haryana,Yamunanagar,2013,45,24.52857142857143,12.799999999999999,12.2,2,4,9.385714285714286,4,19.44,7
Haryana,Yamunanagar,2013,46,24.542857142857144,9.657142857142857,0.0,0,7,9.671428571428573,5,20.63,7
Haryana,Yamunanagar,2013,47,24.071428571428573,10.357142857142858,0.0,0,7,10.1,4,19.31,7
Haryana,Yamunanagar,2013,48,25.266666666666666,11.333333333333334,0.0,0,6,15.049999999999999,1,19.68,6
Haryana,Yamunanagar,2014,36,30.214285714285715,24.657142857142855,121.7,7,0,14.371428571428572,3,22.1,7
Haryana,Yamunanagar,2014,37,30.342857142857145,23.657142857142855,37.4,5,1,9.514285714285714,4,23.78,7
Haryana,Yamunanagar,2014,38,31.985714285714284,22.099999999999998,1.3,1,6,10.6,2,30.91,7
Haryana,Yamunanagar,2014,39,32.22857142857143,21.214285714285715,1.7,1,6,14.6,0,31.76,7
Haryana,Yamunanagar,2014,40,30.571428571428573,21.0,2.1,1,4,11.414285714285715,2,25.25,7
Haryana,Yamunanagar,2014,41,31.52857142857143,19.385714285714283,2.3,1,5,10.585714285714285,4,29.759999999999998,7
Haryana,Yamunanagar,2014,42,28.2,16.87142857142857,14.0,1,6,10.257142857142856,4,25.29,7
Haryana,Yamunanagar,2014,43,28.400000000000002,16.385714285714286,1.7,1,6,8.22857142857143,6,23.34,7
Haryana,Yamunanagar,2014,44,27.914285714285715,14.928571428571429,0.0,0,7,11.271428571428572,3,25.22,7
Haryana,Yamunanagar,2014,45,28.7,14.214285714285714,0.0,0,7,14.785714285714286,0,26.16,7
