state,district,year,iso_week,dm_kg,dm_tonnes
Haryana,Jhajjar,2015,42,2.138419604723056,0.002138419604723056
Haryana,Jhajjar,2015,43,11.561867224490877,0.011561867224490877
Haryana,Jhajjar,2015,44,33.00821175973441,0.03300821175973441
Haryana,Jhajjar,2015,45,92.34801331792245,0.09234801331792244
Haryana,Jhajjar,2015,46,128.40436163003184,0.12840436163003185
Haryana,Jhajjar,2015,47,204.44307344200828,0.2044430734420083
Haryana,Jhajjar,2015,48,451.58393297549617,0.45158393297549615
Haryana,Jhajjar,2015,49,280.51017560220396,0.280510175602204
Haryana,Jhajjar,2016,39,0.13099612928863613,0.00013099612928863614
Haryana,Jhajjar,2016,40,1.3878653177260436,0.0013878653177260437
Haryana,Jhajjar,2016,41,11.886816068127567,0.011886816068127568
Haryana,Jhajjar,2016,42,15226.445920861295,15.226445920861295
Haryana,Jhajjar,2016,43,3914.433854731669,3.914433854731669
Haryana,Jhajjar,2016,44,587.147364427918,0.5871473644279179
Haryana,Jhajjar,2016,45,984.5570813145988,0.9845570813145988
Haryana,Jhajjar,2016,46,2187.068661331998,2.187068661331998
Haryana,Jhajjar,2016,47,13520.72711769365,13.52072711769365
Haryana,Jhajjar,2016,48,95825.18182654613,95.82518182654613
Haryana,Jhajjar,2017,39,101.0985223111334,0.10109852231113339
Haryana,Jhajjar,2017,40,2201.17290181183,2.20117290181183
Haryana,Jhajjar,2017,41,3258.096548902634,3.258096548902634
Haryana,Jhajjar,2017,42,6697.80440275318,6.69780440275318
Haryana,Jhajjar,2017,43,13167.138202476413,13.167138202476414
Haryana,Jhajjar,2017,44,26834.350898078294,26.834350898078295
Haryana,Jhajjar,2017,45,3059362.421843418,3059.362421843418
Haryana,Jhajjar,2017,46,33359.48345899642,33.35948345899642
Haryana,Jhajjar,2017,47,43050.23536868536,43.050235368685364
Haryana,Jhajjar,2017,48,24283.54421977436,24.283544219774363
Haryana,Jhajjar,2018,40,0.00016041270603976164,1.6041270603976165e-07
Haryana,Jhajjar,2018,41,1938.3234549251047,1.9383234549251047
Haryana,Jhajjar,2018,42,48515.94853267254,48.51594853267254
Haryana,Jhajjar,2018,43,3.4109281395135818,0.003410928139513582
Haryana,Jhajjar,2018,44,45.80270297079902,0.04580270297079902
Haryana,Jhajjar,2018,45,516.4430217140933,0.5164430217140933
Haryana,Jhajjar,2018,46,2107.3687077069762,2.1073687077069763
Haryana,Jhajjar,2018,47,4175.391517029306,4.175391517029306
Haryana,Jhajjar,2018,48,3028.646464242168,3.028646464242168
Haryana,Jind,2012,40,109437.29651960105,109.43729651960105
Haryana,Jind,2012,41,1158879.2634158765,1158.8792634158765
Haryana,Jind,2012,42,5291232.6140410835,5291.232614041083
Haryana,Jind,2012,43,10718988.085800122,10718.988085800123
Haryana,Jind,2012,44,19526137.89253225,19526.137892532253
Haryana,Jind,2012,45,14286839.772528326,14286.839772528327
Haryana,Jind,2012,46,3904934.0550481654,3904.934055048165
Haryana,Jind,2012,47,1174381.4994224852,1174.3814994224851
Haryana,Jind,2012,48,92440.76710845633,92.44076710845633
Haryana,Jind,2013,40,164815.95026485802,164.81595026485803
Haryana,Jind,2013,41,1243477.9519151263,1243.4779519151264
Haryana,Jind,2013,42,5675971.810130404,5675.971810130404
Haryana,Jind,2013,43,15223440.169201517,15223.440169201518
Haryana,Jind,2013,44,36488711.81530934,36488.71181530934
Haryana,Jind,2013,45,29834500.697102193,29834.500697102194
Haryana,Jind,2013,46,5429440.744159195,5429.440744159195
Haryana,Jind,2013,47,1424396.3439635683,1424.3963439635684
Haryana,Jind,2013,48,1428110.1452947874,1428.1101452947873
Haryana,Jind,2014,40,673.0617988887078,0.6730617988887078
Haryana,Jind,2014,41,39274.58762749224,39.27458762749224
Haryana,Jind,2014,42,269590.8441056558,269.5908441056558
Haryana,Jind,2014,43,3182366.045675988,3182.366045675988
Haryana,Jind,2014,44,15926858.942826573,15926.858942826573
Haryana,Jind,2014,45,37904850.827902876,37904.850827902876
Haryana,Jind,2014,46,11384959.049518997,11384.959049518997
Haryana,Jind,2014,47,1294751.6007548287,1294.7516007548286
Haryana,Jind,2014,48,400828.66947267845,400.8286694726784
Haryana,Jind,2015,40,156127.34836536678,156.12734836536677
Haryana,Jind,2015,41,1596650.673797778,1596.6506737977782
Haryana,Jind,2015,42,3737047.273896825,3737.047273896825
Haryana,Jind,2015,43,12884445.582126083,12884.445582126084
Haryana,Jind,2015,44,18133856.131929062,18133.856131929064
Haryana,Jind,2015,45,27421718.500112507,27421.718500112507
Haryana,Jind,2015,46,10785852.178687006,10785.852178687006
Haryana,Jind,2015,47,2066796.7057886552,2066.7967057886553
Haryana,Jind,2015,48,518647.54112935555,518.6475411293555
Haryana,Jind,2015,49,13821.67888146693,13.82167888146693
Haryana,Jind,2016,39,6317.304158300856,6.317304158300856
Haryana,Jind,2016,40,177474.19524597176,177.47419524597177
Haryana,Jind,2016,41,3144132.3027327824,3144.1323027327826
Haryana,Jind,2016,42,11591168.670836346,11591.168670836347
Haryana,Jind,2016,43,33064258.42562531,33064.25842562531
Haryana,Jind,2016,44,35620472.85309206,35620.47285309206
Haryana,Jind,2016,45,11905819.304068401,11905.819304068402
Haryana,Jind,2016,46,1931376.434857077,1931.376434857077
Haryana,Jind,2016,47,506469.4752354119,506.4694752354119
Haryana,Jind,2016,48,42808.80863580281,42.808808635802805
Haryana,Jind,2017,39,4408.203320631222,4.4082033206312214
Haryana,Jind,2017,40,189872.67136155002,189.87267136155003
Haryana,Jind,2017,41,1156666.716890686,1156.6667168906858
Haryana,Jind,2017,42,5860331.22061697,5860.33122061697
Haryana,Jind,2017,43,16077161.357489098,16077.161357489098
Haryana,Jind,2017,44,27180110.463493347,27180.110463493347
Haryana,Jind,2017,45,14785537.369756874,14785.537369756874
Haryana,Jind,2017,46,3638297.0232786685,3638.2970232786683
Haryana,Jind,2017,47,848315.8087203464,848.3158087203465
Haryana,Jind,2017,48,158325.6148002539,158.3256148002539
Haryana,Jind,2018,40,225705.44115869098,225.70544115869097
Haryana,Jind,2018,41,696184.0205833673,696.1840205833673
Haryana,Jind,2018,42,3432410.55233478,3432.41055233478
Haryana,Jind,2018,43,10274984.896802928,10274.98489680293
Haryana,Jind,2018,44,21631230.93986827,21631.23093986827
Haryana,Jind,2018,45,31104551.655899797,31104.551655899795
Haryana,Jind,2018,46,20477079.472411875,20477.079472411875
Haryana,Jind,2018,47,5851364.83856895,5851.36483856895
Haryana,Jind,2018,48,744776.337369113,744.776337369113
Haryana,Kaithal,2012,40,2999741.2177051245,2999.7412177051247
Haryana,Kaithal,2012,41,15366967.461632445,15366.967461632445
Haryana,Kaithal,2012,42,35978236.86002446,35978.23686002446
Haryana,Kaithal,2012,43,42610591.29846603,42610.591298466024
Haryana,Kaithal,2012,44,54573291.68268347,54573.29168268347
Haryana,Kaithal,2012,45,29626524.45712685,29626.52445712685
Haryana,Kaithal,2012,46,4309374.619566559,4309.374619566559
Haryana,Kaithal,2012,47,536085.4778399204,536.0854778399205
Haryana,Kaithal,2012,48,22120.24275615384,22.12024275615384
Haryana,Kaithal,2013,40,174383.23652425827,174.38323652425828
Haryana,Kaithal,2013,41,1773438.0422064343,1773.4380422064344
Haryana,Kaithal,2013,42,24564660.70592105,24564.66070592105
Haryana,Kaithal,2013,43,67106035.61447911,67106.03561447911
Haryana,Kaithal,2013,44,77784534.14825152,77784.53414825152
Haryana,Kaithal,2013,45,51987397.576487094,51987.39757648709
Haryana,Kaithal,2013,46,8042726.625591511,8042.726625591511
Haryana,Kaithal,2013,47,399859.87908137374,399.8598790813737
Haryana,Kaithal,2013,48,3603.8832386088156,3.6038832386088155
Haryana,Kaithal,2014,40,133221.64837645428,133.22164837645428
Haryana,Kaithal,2014,41,1627543.2456452947,1627.5432456452947
Haryana,Kaithal,2014,42,5357480.324663005,5357.4803246630045
Haryana,Kaithal,2014,43,35994698.20829332,35994.69820829332
Haryana,Kaithal,2014,44,72768692.75086112,72768.69275086113
Haryana,Kaithal,2014,45,73905511.1102693,73905.51111026929
Haryana,Kaithal,2014,46,13096572.936777387,13096.572936777387
Haryana,Kaithal,2014,47,1119572.7128466188,1119.5727128466187
Haryana,Kaithal,2014,48,67431.25377611471,67.43125377611472
Haryana,Kaithal,2015,40,1518944.020935509,1518.944020935509
Haryana,Kaithal,2015,41,15085786.85555482,15085.78685555482
Haryana,Kaithal,2015,42,24376034.90662319,24376.03490662319
Haryana,Kaithal,2015,43,51490095.68763466,51490.09568763466
Haryana,Kaithal,2015,44,43408182.05910737,43408.18205910737
Haryana,Kaithal,2015,45,59904805.09765659,59904.805097656594
Haryana,Kaithal,2015,46,22076426.31941084,22076.42631941084
Haryana,Kaithal,2015,47,2280916.9307375196,2280.9169307375196
Haryana,Kaithal,2015,48,433764.64280228235,433.76464280228237
Haryana,Kaithal,2015,49,11622.337096471421,11.622337096471421
Haryana,Kaithal,2016,39,863687.4540755836,863.6874540755836
Haryana,Kaithal,2016,40,9827703.441350123,9827.703441350122
Haryana,Kaithal,2016,41,61589619.414633006,61589.61941463301
Haryana,Kaithal,2016,42,68610432.00283456,68610.43200283455
Haryana,Kaithal,2016,43,53737637.43080134,53737.63743080134
Haryana,Kaithal,2016,44,36390065.09840892,36390.06509840892
Haryana,Kaithal,2016,45,12044118.21615842,12044.11821615842
Haryana,Kaithal,2016,46,1726136.8385535183,1726.1368385535184
Haryana,Kaithal,2016,47,230671.4219172354,230.6714219172354
Haryana,Kaithal,2016,48,4818.058427723895,4.818058427723895
Haryana,Kaithal,2017,39,95432.9336612107,95.4329336612107
Haryana,Kaithal,2017,40,7607847.154446362,7607.847154446362
Haryana,Kaithal,2017,41,31232845.69676098,31232.845696760978
Haryana,Kaithal,2017,42,66963290.33890504,66963.29033890503
Haryana,Kaithal,2017,43,66206947.338428065,66206.94733842807
Haryana,Kaithal,2017,44,55341492.65021567,55341.492650215674
Haryana,Kaithal,2017,45,11934661.510536099,11934.6615105361
Haryana,Kaithal,2017,46,1808175.8231712622,1808.1758231712622
Haryana,Kaithal,2017,47,190566.2581131128,190.5662581131128
Haryana,Kaithal,2017,48,14473.656407466397,14.473656407466397
Haryana,Kaithal,2018,40,5532276.369789693,5532.276369789693
Haryana,Kaithal,2018,41,13814281.258242318,13814.281258242318
Haryana,Kaithal,2018,42,36799826.69203257,36799.82669203257
Haryana,Kaithal,2018,43,39101278.99940177,39101.27899940177
Haryana,Kaithal,2018,44,38166390.298809335,38166.39029880933
Haryana,Kaithal,2018,45,26243140.08368239,26243.140083682392
Haryana,Kaithal,2018,46,9338717.712221747,9338.717712221747
Haryana,Kaithal,2018,47,1751331.8229569886,1751.3318229569886
Haryana,Kaithal,2018,48,150983.57446305078,150.9835744630508
Haryana,Karnal,2012,40,7572445.145646409,7572.445145646409
Haryana,Karnal,2012,41,22669767.62372134,22669.767623721338
Haryana,Karnal,2012,42,30686075.108410407,30686.07510841041
Haryana,Karnal,2012,43,20171530.842715055,20171.530842715056
Haryana,Karnal,2012,44,12299617.768029101,12299.617768029102
Haryana,Karnal,2012,45,4521785.696093146,4521.785696093146
Haryana,Karnal,2012,46,1214090.9586327095,1214.0909586327095
Haryana,Karnal,2012,47,708575.6366287804,708.5756366287804
Haryana,Karnal,2012,48,395516.8566575312,395.5168566575312
Haryana,Karnal,2013,40,1784511.2526811291,1784.5112526811292
Haryana,Karnal,2013,41,5621570.669818916,5621.570669818916
Haryana,Karnal,2013,42,15680314.245833872,15680.314245833872
Haryana,Karnal,2013,43,20177328.355679173,20177.328355679172
Haryana,Karnal,2013,44,22974790.885872327,22974.790885872328
Haryana,Karnal,2013,45,10037167.826221542,10037.167826221543
Haryana,Karnal,2013,46,1231451.7305447757,1231.4517305447757
Haryana,Karnal,2013,47,158055.5274140044,158.05552741400442
Haryana,Karnal,2013,48,27088.717300566044,27.088717300566046
Haryana,Karnal,2014,40,5274242.090056129,5274.242090056129
Haryana,Karnal,2014,41,14103283.205083491,14103.283205083491
Haryana,Karnal,2014,42,12419443.658579875,12419.443658579874
Haryana,Karnal,2014,43,23746179.81160847,23746.179811608472
Haryana,Karnal,2014,44,20688418.473716367,20688.418473716367
Haryana,Karnal,2014,45,18820682.676412996,18820.682676412995
Haryana,Karnal,2014,46,11028227.978762152,11028.227978762152
Haryana,Karnal,2014,47,3906719.490794899,3906.719490794899
Haryana,Karnal,2014,48,996663.0843479644,996.6630843479644
Haryana,Karnal,2015,40,3830223.2816903368,3830.223281690337
Haryana,Karnal,2015,41,14762740.538939754,14762.740538939754
Haryana,Karnal,2015,42,13582144.209226752,13582.144209226752
Haryana,Karnal,2015,43,26663827.837947883,26663.827837947883
Haryana,Karnal,2015,44,14115663.568574896,14115.663568574895
Haryana,Karnal,2015,45,11532638.372967744,11532.638372967744
Haryana,Karnal,2015,46,4199140.550287917,4199.140550287917
Haryana,Karnal,2015,47,1433992.8574506133,1433.9928574506132
Haryana,Karnal,2015,48,694799.5450542658,694.7995450542658
Haryana,Karnal,2015,49,31158.24763141852,31.15824763141852
Haryana,Karnal,2016,39,1560836.3340577853,1560.8363340577853
Haryana,Karnal,2016,40,12749347.212234443,12749.347212234443
Haryana,Karnal,2016,41,59430190.75971858,59430.190759718585
Haryana,Karnal,2016,42,37171109.64727567,37171.10964727567
Haryana,Karnal,2016,43,19432466.860344622,19432.466860344623
Haryana,Karnal,2016,44,6978428.655221638,6978.428655221638
Haryana,Karnal,2016,45,1687932.4939082637,1687.9324939082637
Haryana,Karnal,2016,46,752066.6309247608,752.0666309247608
Haryana,Karnal,2016,47,519140.806760862,519.140806760862
Haryana,Karnal,2016,48,193552.74359626762,193.55274359626762
Haryana,Karnal,2017,39,227583.22738464153,227.58322738464153
Haryana,Karnal,2017,40,13038401.770798283,13038.401770798282
Haryana,Karnal,2017,41,33949500.32048354,33949.500320483545
Haryana,Karnal,2017,42,49648881.57441009,49648.88157441009
Haryana,Karnal,2017,43,24119909.57616043,24119.90957616043
Haryana,Karnal,2017,44,7755002.435924001,7755.0024359240015
Haryana,Karnal,2017,45,3159332.031188166,3159.3320311881657
Haryana,Karnal,2017,46,1481357.7388573722,1481.3577388573722
Haryana,Karnal,2017,47,768871.0422182584,768.8710422182584
Haryana,Karnal,2017,48,305295.4593505968,305.29545935059684
Haryana,Karnal,2018,40,2466864.528201208,2466.864528201208
Haryana,Karnal,2018,41,6058071.473961897,6058.071473961897
Haryana,Karnal,2018,42,16602397.623748332,16602.397623748333
Haryana,Karnal,2018,43,11032827.57368223,11032.82757368223
Haryana,Karnal,2018,44,4240874.018955467,4240.874018955467
Haryana,Karnal,2018,45,1917333.7224375103,1917.3337224375102
Haryana,Karnal,2018,46,1038238.7624841472,1038.2387624841472
Haryana,Karnal,2018,47,555807.0800500512,555.8070800500512
Haryana,Karnal,2018,48,249357.78685067705,249.35778685067706
Haryana,Kurukshetra,2012,40,4182004.327260445,4182.004327260445
Haryana,Kurukshetra,2012,41,13116203.61938541,13116.203619385411
Haryana,Kurukshetra,2012,42,23009591.98139754,23009.591981397538
Haryana,Kurukshetra,2012,43,22053533.551522672,22053.533551522672
Haryana,Kurukshetra,2012,44,20740388.951691322,20740.388951691322
Haryana,Kurukshetra,2012,45,9443963.449071357,9443.963449071358
Haryana,Kurukshetra,2012,46,1584439.9743059762,1584.4399743059762
Haryana,Kurukshetra,2012,47,336726.27383623517,336.7262738362352
Haryana,Kurukshetra,2012,48,47063.33462125617,47.06333462125617
Haryana,Kurukshetra,2013,40,849328.9990591324,849.3289990591325
Haryana,Kurukshetra,2013,41,3618924.5685677957,3618.9245685677956
Haryana,Kurukshetra,2013,42,19100053.649129633,19100.053649129633
Haryana,Kurukshetra,2013,43,28637727.416836973,28637.727416836973
Haryana,Kurukshetra,2013,44,24797922.60290278,24797.92260290278
Haryana,Kurukshetra,2013,45,14301314.364295416,14301.314364295416
Haryana,Kurukshetra,2013,46,2312116.2311928915,2312.1162311928915
Haryana,Kurukshetra,2013,47,106067.37779990425,106.06737779990425
Haryana,Kurukshetra,2013,48,1469.5103241567176,1.4695103241567176
Haryana,Kurukshetra,2014,40,5653552.228557657,5653.552228557657
Haryana,Kurukshetra,2014,41,12431061.660356915,12431.061660356914
Haryana,Kurukshetra,2014,42,9314363.434073633,9314.363434073633
Haryana,Kurukshetra,2014,43,17168200.73962354,17168.20073962354
Haryana,Kurukshetra,2014,44,18115030.44198425,18115.03044198425
Haryana,Kurukshetra,2014,45,13219080.676889349,13219.080676889349
Haryana,Kurukshetra,2014,46,3678962.5061486633,3678.962506148663
Haryana,Kurukshetra,2014,47,1038293.0609345608,1038.2930609345608
Haryana,Kurukshetra,2014,48,278747.10072410555,278.74710072410556
Haryana,Kurukshetra,2015,40,2065123.6231016642,2065.123623101664
Haryana,Kurukshetra,2015,41,10210978.608970257,10210.978608970256
Haryana,Kurukshetra,2015,42,12352931.71773464,12352.93171773464
Haryana,Kurukshetra,2015,43,22746159.888284832,22746.159888284834
Haryana,Kurukshetra,2015,44,13833707.718503933,13833.707718503934
Haryana,Kurukshetra,2015,45,9666439.159303114,9666.439159303114
Haryana,Kurukshetra,2015,46,2474453.5161458934,2474.4535161458934
Haryana,Kurukshetra,2015,47,299757.4312092653,299.7574312092653
Haryana,Kurukshetra,2015,48,108589.91762196843,108.58991762196843
Haryana,Kurukshetra,2015,49,5400.652163528701,5.400652163528701
Haryana,Kurukshetra,2016,39,397646.5188070187,397.6465188070187
Haryana,Kurukshetra,2016,40,5078183.077686589,5078.183077686589
Haryana,Kurukshetra,2016,41,28317039.3878763,28317.0393878763
Haryana,Kurukshetra,2016,42,27475349.692629203,27475.349692629203
Haryana,Kurukshetra,2016,43,12101567.677708598,12101.567677708597
Haryana,Kurukshetra,2016,44,4065965.114487894,4065.965114487894
Haryana,Kurukshetra,2016,45,649552.5139651783,649.5525139651783
Haryana,Kurukshetra,2016,46,145708.04152863263,145.70804152863263
Haryana,Kurukshetra,2016,47,63225.1183439428,63.225118343942796
Haryana,Kurukshetra,2016,48,10741.271213947564,10.741271213947565
Haryana,Kurukshetra,2017,39,28034.348134395255,28.034348134395255
Haryana,Kurukshetra,2017,40,2693051.020684517,2693.051020684517
Haryana,Kurukshetra,2017,41,15118799.999526149,15118.799999526149
Haryana,Kurukshetra,2017,42,38650270.79877751,38650.270798777514
Haryana,Kurukshetra,2017,43,22705304.117095493,22705.304117095493
Haryana,Kurukshetra,2017,44,8562847.11136422,8562.847111364219
Haryana,Kurukshetra,2017,45,1007227.3517377399,1007.2273517377399
Haryana,Kurukshetra,2017,46,263091.2462132014,263.0912462132014
Haryana,Kurukshetra,2017,47,137480.38723446676,137.48038723446678
Haryana,Kurukshetra,2017,48,40375.44095370099,40.375440953700995
Haryana,Kurukshetra,2018,40,1660932.8695319365,1660.9328695319364
Haryana,Kurukshetra,2018,41,5267299.148249779,5267.299148249779
Haryana,Kurukshetra,2018,42,18588838.424704053,18588.838424704052
Haryana,Kurukshetra,2018,43,16076378.116263347,16076.378116263346
Haryana,Kurukshetra,2018,44,7733453.2489355095,7733.45324893551
Haryana,Kurukshetra,2018,45,3077371.6382519095,3077.3716382519096
Haryana,Kurukshetra,2018,46,818365.8442510635,818.3658442510635
Haryana,Kurukshetra,2018,47,151730.23452496156,151.73023452496156
Haryana,Kurukshetra,2018,48,27201.111577306452,27.201111577306452
Haryana,Mahendragarh,2012,40,0.0,0.0
Haryana,Mahendragarh,2012,41,0.0,0.0
Haryana,Mahendragarh,2012,42,0.0,0.0
Haryana,Mahendragarh,2012,43,0.0,0.0
Haryana,Mahendragarh,2012,44,0.0002678633050876675,2.678633050876675e-07
Haryana,Mahendragarh,2012,45,149074.95827578034,149.07495827578035
Haryana,Mahendragarh,2012,46,60.74704076633498,0.060747040766334984
Haryana,Mahendragarh,2012,47,6630.180415848349,6.630180415848349
Haryana,Mahendragarh,2012,48,12915.030173990057,12.915030173990058
Haryana,Mahendragarh,2013,40,0.0,0.0
Haryana,Mahendragarh,2013,41,0.0,0.0
Haryana,Mahendragarh,2013,42,0.0,0.0
Haryana,Mahendragarh,2013,43,0.0,0.0
Haryana,Mahendragarh,2013,44,0.0,0.0
Haryana,Mahendragarh,2013,45,0.0,0.0
Haryana,Mahendragarh,2013,46,0.0,0.0
Haryana,Mahendragarh,2013,47,0.0,0.0
Haryana,Mahendragarh,2013,48,0.0,0.0
Haryana,Mahendragarh,2014,40,0.0,0.0
Haryana,Mahendragarh,2014,41,0.0,0.0
Haryana,Mahendragarh,2014,42,0.0,0.0
Haryana,Mahendragarh,2014,43,0.0,0.0
Haryana,Mahendragarh,2014,44,0.0,0.0
Haryana,Mahendragarh,2014,45,0.0,0.0
Haryana,Mahendragarh,2014,46,3.743453504729219e-37,3.743453504729219e-40
Haryana,Mahendragarh,2014,47,0.2013893878473881,0.0002013893878473881
Haryana,Mahendragarh,2014,48,32165.396688799156,32.165396688799156
Haryana,Mahendragarh,2015,40,201.54544348069396,0.20154544348069398
Haryana,Mahendragarh,2015,41,1947.2044759690698,1.9472044759690699
Haryana,Mahendragarh,2015,42,4315.873229087066,4.315873229087066
Haryana,Mahendragarh,2015,43,17375.778978143415,17.375778978143416
Haryana,Mahendragarh,2015,44,33090.59730469115,33.09059730469115
Haryana,Mahendragarh,2015,45,57648.331418991766,57.648331418991766
Haryana,Mahendragarh,2015,46,43449.02572925875,43.44902572925875
Haryana,Mahendragarh,2015,47,29155.24374037289,29.155243740372892
Haryana,Mahendragarh,2015,48,22511.124487428835,22.511124487428834
Haryana,Mahendragarh,2015,49,1311.8116720470528,1.3118116720470527
Haryana,Mahendragarh,2016,39,1792.1554412729845,1.7921554412729845
Haryana,Mahendragarh,2016,40,6840.512953627934,6.840512953627933
Haryana,Mahendragarh,2016,41,17826.040934759367,17.826040934759366
Haryana,Mahendragarh,2016,42,34685.82658484913,34.68582658484913
Haryana,Mahendragarh,2016,43,24830.870714196793,24.830870714196795
Haryana,Mahendragarh,2016,44,147151.90117712636,147.15190117712635
Haryana,Mahendragarh,2016,45,6899.066880824707,6.899066880824708
Haryana,Mahendragarh,2016,46,2178.151882274939,2.178151882274939
Haryana,Mahendragarh,2016,47,548.6591336074652,0.5486591336074651
Haryana,Mahendragarh,2016,48,22.008740948813436,0.022008740948813436
Haryana,Mahendragarh,2017,39,0.0,0.0
Haryana,Mahendragarh,2017,40,0.0,0.0
Haryana,Mahendragarh,2017,41,0.0,0.0
Haryana,Mahendragarh,2017,42,0.0,0.0
Haryana,Mahendragarh,2017,43,7.105525881498368e-23,7.105525881498368e-26
Haryana,Mahendragarh,2017,44,15386.732417419262,15.386732417419262
Haryana,Mahendragarh,2017,45,536642.151160022,536.642151160022
Haryana,Mahendragarh,2017,46,1.8049370046080747e-07,1.8049370046080746e-10
Haryana,Mahendragarh,2017,47,0.0,0.0
Haryana,Mahendragarh,2017,48,0.0,0.0
Haryana,Mahendragarh,2018,40,0.0,0.0
Haryana,Mahendragarh,2018,41,0.0,0.0
Haryana,Mahendragarh,2018,42,0.0,0.0
Haryana,Mahendragarh,2018,43,0.0,0.0
Haryana,Mahendragarh,2018,44,1.1991748687069918e-05,1.1991748687069918e-08
Haryana,Mahendragarh,2018,45,9550.621435143918,9.550621435143917
Haryana,Mahendragarh,2018,46,4.781719979080931,0.004781719979080931
Haryana,Mahendragarh,2018,47,5.291882787244294e-31,5.291882787244294e-34
Haryana,Mahendragarh,2018,48,0.0,0.0
Haryana,Mewat,2012,40,317.3033205382638,0.31730332053826377
Haryana,Mewat,2012,41,5962.6835687958965,5.962683568795897
Haryana,Mewat,2012,42,74583.45593714749,74.58345593714749
Haryana,Mewat,2012,43,713368.3404858838,713.3683404858838
Haryana,Mewat,2012,44,2326077.4935594774,2326.0774935594773
Haryana,Mewat,2012,45,2359850.424944747,2359.850424944747
Haryana,Mewat,2012,46,2184595.8696704055,2184.5958696704056
Haryana,Mewat,2012,47,879542.1634000007,879.5421634000006
Haryana,Mewat,2012,48,165165.49882479585,165.16549882479586
Haryana,Mewat,2013,40,591.1332523616582,0.5911332523616581
Haryana,Mewat,2013,41,49730.10429036759,49.73010429036759
Haryana,Mewat,2013,42,883734.9089151673,883.7349089151674
Haryana,Mewat,2013,43,3271444.037577867,3271.444037577867
Haryana,Mewat,2013,44,5665263.1473066285,5665.2631473066285
Haryana,Mewat,2013,45,4242006.850593502,4242.006850593501
Haryana,Mewat,2013,46,2225181.8726774766,2225.181872677477
Haryana,Mewat,2013,47,342486.06405050226,342.48606405050225
Haryana,Mewat,2013,48,49208.255113463456,49.20825511346346
Haryana,Mewat,2014,40,302.8814309167578,0.3028814309167578
Haryana,Mewat,2014,41,9046.33349350952,9.04633349350952
Haryana,Mewat,2014,42,44169.624997818864,44.169624997818865
Haryana,Mewat,2014,43,846694.9812300743,846.6949812300743
Haryana,Mewat,2014,44,3685131.376107899,3685.131376107899
Haryana,Mewat,2014,45,7513660.511058845,7513.660511058844
Haryana,Mewat,2014,46,2095745.5115745906,2095.7455115745906
Haryana,Mewat,2014,47,83222.64189465735,83.22264189465736
Haryana,Mewat,2014,48,1277.8629126059104,1.2778629126059105
Haryana,Mewat,2015,40,20.83450783317992,0.02083450783317992
Haryana,Mewat,2015,41,3960.0377319862373,3.960037731986237
Haryana,Mewat,2015,42,110145.94876251312,110.14594876251311
Haryana,Mewat,2015,43,1226431.3358324168,1226.4313358324168
Haryana,Mewat,2015,44,3036119.4806230254,3036.1194806230255
Haryana,Mewat,2015,45,5661436.963855294,5661.4369638552935
Haryana,Mewat,2015,46,2035020.3641656034,2035.0203641656035
Haryana,Mewat,2015,47,287813.3909606421,287.8133909606421
Haryana,Mewat,2015,48,10666.471623935267,10.666471623935267
Haryana,Mewat,2015,49,56.54024317266674,0.05654024317266674
Haryana,Mewat,2016,39,57.17722285258596,0.05717722285258596
Haryana,Mewat,2016,40,2712.3919460864195,2.7123919460864196
Haryana,Mewat,2016,41,205335.14411607155,205.33514411607155
Haryana,Mewat,2016,42,2248880.868886004,2248.880868886004
Haryana,Mewat,2016,43,6769712.166555221,6769.712166555221
Haryana,Mewat,2016,44,9012304.249561092,9012.304249561092
Haryana,Mewat,2016,45,5126361.4031333765,5126.361403133376
Haryana,Mewat,2016,46,1435107.3123103199,1435.10731231032
Haryana,Mewat,2016,47,52398.302670309204,52.39830267030921
Haryana,Mewat,2016,48,1021.3381685703608,1.0213381685703609
Haryana,Mewat,2017,39,26.383697704668787,0.026383697704668786
Haryana,Mewat,2017,40,12110.47976686705,12.110479766867051
Haryana,Mewat,2017,41,436151.9625219858,436.1519625219858
Haryana,Mewat,2017,42,3604680.671193655,3604.680671193655
Haryana,Mewat,2017,43,7054771.9108983185,7054.771910898318
Haryana,Mewat,2017,44,5515833.653924386,5515.833653924386
Haryana,Mewat,2017,45,1124193.9911990904,1124.1939911990903
Haryana,Mewat,2017,46,58234.3818433146,58.2343818433146
Haryana,Mewat,2017,47,1671.1577130163444,1.6711577130163444
Haryana,Mewat,2017,48,27.547633736329402,0.027547633736329402
Haryana,Mewat,2018,40,74625.28412840048,74.62528412840048
Haryana,Mewat,2018,41,1016934.3161239127,1016.9343161239127
Haryana,Mewat,2018,42,4287441.759564428,4287.441759564427
Haryana,Mewat,2018,43,4320509.240910545,4320.509240910545
Haryana,Mewat,2018,44,1017531.5097390215,1017.5315097390215
Haryana,Mewat,2018,45,172068.3312331293,172.0683312331293
Haryana,Mewat,2018,46,3399.6957304571506,3.3996957304571507
Haryana,Mewat,2018,47,46.75008237760378,0.04675008237760378
Haryana,Mewat,2018,48,0.13522465848600773,0.00013522465848600772
Haryana,Palwal,2012,40,7788.0199695429765,7.788019969542977
Haryana,Palwal,2012,41,55466.52989574283,55.46652989574283
Haryana,Palwal,2012,42,461521.1806613448,461.5211806613448
